英文名,中文名,简称,外网价格,buff最低价格,最新价格,buff在售数量,饰品类型,比率
★ StatTrak™ Navaja Knife | Stained (Battle-Scarred),折刀（★ StatTrak™） | 人工染色 (战痕累累),折刀（★ StatTrak™） | 人工染色,99.94,555.5,555.0,3.0,Knife,5.5583350010006
★ StatTrak™ Flip Knife | Blue Steel (Battle-Scarred),折叠刀（★ StatTrak™） | 蓝钢 (战痕累累),折叠刀（★ StatTrak™） | 蓝钢,251.74,1400.0,1399.5,1.0,Knife,5.561293397950266
MP5-SD | Oxide Oasis (Minimal Wear),MP5-SD | 幻化绿洲 (略有磨损),MP5-SD | 幻化绿洲,296.65,1650.0,1649.5,7.0,SMG,5.562110230911849
MAC-10 | Hot Snakes (Minimal Wear),MAC-10 | 狂蟒之灾 (略有磨损),MAC-10 | 狂蟒之灾,165.4,920.0,919.5,30.0,SMG,5.562273276904474
★ StatTrak™ Paracord Knife | Case Hardened (Battle-Scarred),系绳匕首（★ StatTrak™） | 表面淬火 (战痕累累),系绳匕首（★ StatTrak™） | 表面淬火,203.12,1130.0,1129.5,5.0,Knife,5.563213863725876
MAC-10 | Red Filigree (Minimal Wear),MAC-10 | 绯红镂刻 (略有磨损),MAC-10 | 绯红镂刻,75.56,420.52,420.02,16.0,SMG,5.565378507146638
StatTrak™ Dual Berettas | Black Limba (Battle-Scarred),双持贝瑞塔（StatTrak™） | 黑榄仁木 (战痕累累),双持贝瑞塔（StatTrak™） | 黑榄仁木,6.46,35.97,35.87,7.0,Pistol,5.568111455108359
FAMAS | Spitfire (Well-Worn),法玛斯 | 喷焰者 (破损不堪),法玛斯 | 喷焰者,8.66,48.23,48.13,4.0,Rifle,5.569284064665126
★ StatTrak™ Falchion Knife | Stained (Field-Tested),弯刀（★ StatTrak™） | 人工染色 (久经沙场),弯刀（★ StatTrak™） | 人工染色,135.9,756.98,756.48,7.0,Knife,5.5701250919793965
AUG | Sand Storm (Factory New),AUG | 夜空沙暴 (崭新出厂),AUG | 夜空沙暴,43.88,244.5,244.0,83.0,Rifle,5.572014585232452
MAC-10 | Graven (Factory New),MAC-10 | 不可磨灭 (崭新出厂),MAC-10 | 不可磨灭,44.32,247.0,246.5,9.0,SMG,5.573104693140794
★ StatTrak™ Bowie Knife | Boreal Forest (Field-Tested),鲍伊猎刀（★ StatTrak™） | 北方森林 (久经沙场),鲍伊猎刀（★ StatTrak™） | 北方森林,129.19,720.0,719.5,1.0,Knife,5.573186779162474
M4A4 | Red DDPAT (Factory New),M4A4 | 红色 DDPAT (崭新出厂),M4A4 | 红色 DDPAT,44.31,246.99,246.49,114.0,Rifle,5.574136763710223
AK-47 | Leet Museo (Well-Worn),AK-47 | 抽象派 1337 (破损不堪),AK-47 | 抽象派 1337,23.32,130.0,129.5,17.0,Rifle,5.574614065180103
MAG-7 | Bulldozer (Factory New),MAG-7 | 威吓者 (崭新出厂),MAG-7 | 威吓者,101.06,563.41,562.91,23.0,Shotgun,5.575004947555907
★ StatTrak™ Karambit | Boreal Forest (Battle-Scarred),爪子刀（★ StatTrak™） | 北方森林 (战痕累累),爪子刀（★ StatTrak™） | 北方森林,591.9,3300.0,3013.57,1.0,Knife,5.575266092245312
FAMAS | Contrast Spray (Field-Tested),法玛斯 | 对比涂装 (久经沙场),法玛斯 | 对比涂装,2.34,13.05,12.95,18.0,Rifle,5.5769230769230775
★ StatTrak™ Butterfly Knife | Blue Steel (Factory New),蝴蝶刀（★ StatTrak™） | 蓝钢 (崭新出厂),蝴蝶刀（★ StatTrak™） | 蓝钢,1317.92,7350.0,7139.49,2.0,Knife,5.576969770547529
★ Butterfly Knife | Blue Steel (Factory New),蝴蝶刀（★） | 蓝钢 (崭新出厂),蝴蝶刀（★） | 蓝钢,1317.92,7350.0,7349.5,18.0,Knife,5.576969770547529
Tec-9 | Hades (Field-Tested),Tec-9 | 哈迪斯 (久经沙场),Tec-9 | 哈迪斯,16.09,89.79,89.69,6.0,Pistol,5.580484773151026
★ StatTrak™ Karambit | Freehand (Well-Worn),爪子刀（★ StatTrak™） | 自由之手 (破损不堪),爪子刀（★ StatTrak™） | 自由之手,758.17,4231.0,4230.5,2.0,Knife,5.580542622367016
StatTrak™ MAC-10 | Stalker (Battle-Scarred),MAC-10（StatTrak™） | 潜行者 (战痕累累),MAC-10（StatTrak™） | 潜行者,24.19,135.0,134.5,12.0,SMG,5.580818520049607
★ Ursus Knife | Stained (Factory New),熊刀（★） | 人工染色 (崭新出厂),熊刀（★） | 人工染色,261.6,1460.0,1459.5,14.0,Knife,5.581039755351681
StatTrak™ USP-S | Cyrex (Battle-Scarred),USP 消音版（StatTrak™） | 次时代 (战痕累累),USP 消音版（StatTrak™） | 次时代,5.3,29.58,29.48,14.0,Pistol,5.5811320754716975
★ StatTrak™ Flip Knife | Case Hardened (Factory New),折叠刀（★ StatTrak™） | 表面淬火 (崭新出厂),折叠刀（★ StatTrak™） | 表面淬火,445.66,2488.0,2487.5,2.0,Knife,5.582731230085715
M4A1-S | Master Piece (Battle-Scarred),M4A1 消音型 | 神来之作 (战痕累累),M4A1 消音型 | 神来之作,65.72,367.0,366.5,7.0,Rifle,5.5842970176506395
AUG | Flame Jörmungandr (Minimal Wear),AUG | 烈焰巨蟒 (略有磨损),AUG | 烈焰巨蟒,223.63,1249.0,1248.5,9.0,Rifle,5.585118275723293
SSG 08 | Tropical Storm (Battle-Scarred),SSG 08 | 热带风暴 (战痕累累),SSG 08 | 热带风暴,6.1,34.07,33.97,7.0,Sniper Rifle,5.585245901639345
StatTrak™ G3SG1 | Demeter (Well-Worn),G3SG1（StatTrak™） | 丰饶女神 (破损不堪),G3SG1（StatTrak™） | 丰饶女神,7.58,42.35,42.25,7.0,Sniper Rifle,5.587071240105541
★ StatTrak™ M9 Bayonet | Freehand (Battle-Scarred),M9 刺刀（★ StatTrak™） | 自由之手 (战痕累累),M9 刺刀（★ StatTrak™） | 自由之手,554.68,3100.0,2582.23,1.0,Knife,5.588807961347084
USP-S | Orange Anolis (Factory New),USP 消音版 | 橙红安乐蜥 (崭新出厂),USP 消音版 | 橙红安乐蜥,44.17,246.99,246.49,138.0,Pistol,5.591804392121349
★ StatTrak™ Huntsman Knife | Autotronic (Field-Tested),猎杀者匕首（★ StatTrak™） | 自动化 (久经沙场),猎杀者匕首（★ StatTrak™） | 自动化,235.16,1315.0,1314.5,8.0,Knife,5.591937404320463
Negev | Palm (Factory New),内格夫 | 棕榈色 (崭新出厂),内格夫 | 棕榈色,19.85,111.0,110.5,7.0,Machinegun,5.591939546599495
★ StatTrak™ Huntsman Knife | Blue Steel (Field-Tested),猎杀者匕首（★ StatTrak™） | 蓝钢 (久经沙场),猎杀者匕首（★ StatTrak™） | 蓝钢,169.51,948.0,947.5,2.0,Knife,5.592590407645567
★ Gut Knife | Blue Steel (Factory New),穿肠刀（★） | 蓝钢 (崭新出厂),穿肠刀（★） | 蓝钢,130.45,730.0,729.5,4.0,Knife,5.596013798390188
★ Sport Gloves | Bronze Morph (Factory New),运动手套（★） | 青铜形态 (崭新出厂),运动手套（★） | 青铜形态,1072.09,6000.0,5507.53,9.0,Gloves,5.596545066179146
XM1014 | Elegant Vines (Factory New),XM1014 | 雅藤如嫣 (崭新出厂),XM1014 | 雅藤如嫣,43.7,244.59,244.09,71.0,Shotgun,5.597025171624714
StatTrak™ Galil AR | Orange DDPAT (Well-Worn),加利尔 AR（StatTrak™） | 橙黄 DDPAT (破损不堪),加利尔 AR（StatTrak™） | 橙黄 DDPAT,20.89,116.93,116.43,7.0,Rifle,5.597415031115366
XM1014 | Heaven Guard (Well-Worn),XM1014 | 天空守卫 (破损不堪),XM1014 | 天空守卫,7.06,39.52,39.42,4.0,Shotgun,5.59773371104816
Glock-18 | Groundwater (Battle-Scarred),格洛克 18 型 | 地下水 (战痕累累),格洛克 18 型 | 地下水,5.16,28.9,28.8,15.0,Pistol,5.600775193798449
★ StatTrak™ Bowie Knife | Slaughter (Factory New),鲍伊猎刀（★ StatTrak™） | 屠夫 (崭新出厂),鲍伊猎刀（★ StatTrak™） | 屠夫,336.98,1888.0,1887.5,2.0,Knife,5.602706392070746
★ StatTrak™ Bayonet | Scorched (Minimal Wear),刺刀（★ StatTrak™） | 枯焦之色 (略有磨损),刺刀（★ StatTrak™） | 枯焦之色,315.56,1768.0,1767.5,1.0,Knife,5.60273798960578
★ Gut Knife | Tiger Tooth (Minimal Wear),穿肠刀（★） | 虎牙 (略有磨损),穿肠刀（★） | 虎牙,174.36,977.0,976.5,2.0,Knife,5.603349392062399
★ Falchion Knife | Stained (Factory New),弯刀（★） | 人工染色 (崭新出厂),弯刀（★） | 人工染色,154.28,864.5,864.0,8.0,Knife,5.6034482758620685
M4A4 | Desert Storm (Factory New),M4A4 | 沙漠风暴 (崭新出厂),M4A4 | 沙漠风暴,44.57,249.8,249.3,21.0,Rifle,5.6046668162441104
StatTrak™ P250 | See Ya Later (Battle-Scarred),P250（StatTrak™） | 生化短吻鳄 (战痕累累),P250（StatTrak™） | 生化短吻鳄,11.22,62.89,62.79,11.0,Pistol,5.6051693404634575
StatTrak™ M4A1-S | Printstream (Field-Tested),M4A1 消音型（StatTrak™） | 印花集 (久经沙场),M4A1 消音型（StatTrak™） | 印花集,212.28,1190.0,1189.5,244.0,Rifle,5.605803655549274
PP-Bizon | Embargo (Minimal Wear),PP-野牛 | 路霸 (略有磨损),PP-野牛 | 路霸,2.69,15.08,14.98,71.0,SMG,5.605947955390334
StatTrak™ AWP | Atheris (Factory New),AWP（StatTrak™） | 树蝰 (崭新出厂),AWP（StatTrak™） | 树蝰,44.22,248.0,247.5,138.0,Sniper Rifle,5.608322026232474
★ Classic Knife | Stained (Factory New),海豹短刀（★） | 人工染色 (崭新出厂),海豹短刀（★） | 人工染色,285.03,1599.0,1598.5,10.0,Knife,5.6099357962319765
P2000 | Chainmail (Minimal Wear),P2000 | 坚固链甲 (略有磨损),P2000 | 坚固链甲,85.55,480.0,479.5,10.0,Pistol,5.610753945061368
StatTrak™ MP7 | Abyssal Apparition (Well-Worn),MP7（StatTrak™） | 幽幻深渊 (破损不堪),MP7（StatTrak™） | 幽幻深渊,3.92,22.0,21.9,22.0,SMG,5.612244897959184
StatTrak™ Nova | Rising Skull (Field-Tested),新星（StatTrak™） | 惊惧骷髅 (久经沙场),新星（StatTrak™） | 惊惧骷髅,11.58,65.0,64.9,7.0,Shotgun,5.613126079447323
P250 | Nuclear Threat (Factory New),P250 | 核子威慑 (崭新出厂),P250 | 核子威慑,244.86,1374.5,1374.0,12.0,Pistol,5.613411745487217
StatTrak™ MAC-10 | Heat (Well-Worn),MAC-10（StatTrak™） | 炽热 (破损不堪),MAC-10（StatTrak™） | 炽热,3.56,19.99,19.89,33.0,SMG,5.615168539325842
StatTrak™ SCAR-20 | Cyrex (Minimal Wear),SCAR-20（StatTrak™） | 次时代 (略有磨损),SCAR-20（StatTrak™） | 次时代,86.98,488.5,488.0,8.0,Sniper Rifle,5.616233616923431
★ Bloodhound Gloves | Guerrilla (Factory New),血猎手套（★） | 游击队 (崭新出厂),血猎手套（★） | 游击队,669.37,3759.5,3759.0,5.0,Gloves,5.616475193092012
★ StatTrak™ Gut Knife | Bright Water (Minimal Wear),穿肠刀（★ StatTrak™） | 澄澈之水 (略有磨损),穿肠刀（★ StatTrak™） | 澄澈之水,140.3,788.0,787.5,3.0,Knife,5.616535994297933
StatTrak™ P2000 | Fire Elemental (Battle-Scarred),P2000（StatTrak™） | 火灵 (战痕累累),P2000（StatTrak™） | 火灵,29.37,164.98,164.48,11.0,Pistol,5.6172965611167855
P250 | Franklin (Well-Worn),P250 | 富兰克林 (破损不堪),P250 | 富兰克林,2.83,15.9,15.8,18.0,Pistol,5.618374558303887
M4A4 | Zirka (Well-Worn),M4A4 | 星级 (破损不堪),M4A4 | 星级,26.25,147.5,147.0,8.0,Rifle,5.619047619047619
★ StatTrak™ Karambit | Marble Fade (Minimal Wear),爪子刀（★ StatTrak™） | 渐变大理石 (略有磨损),爪子刀（★ StatTrak™） | 渐变大理石,1601.68,9000.0,8999.5,2.0,Knife,5.619099945057689
★ StatTrak™ Survival Knife | Scorched (Minimal Wear),求生匕首（★ StatTrak™） | 枯焦之色 (略有磨损),求生匕首（★ StatTrak™） | 枯焦之色,136.14,765.0,764.5,3.0,Knife,5.619215513442046
StatTrak™ AUG | Arctic Wolf (Well-Worn),AUG（StatTrak™） | 极地孤狼 (破损不堪),AUG（StatTrak™） | 极地孤狼,5.5,30.91,30.81,12.0,Rifle,5.62
StatTrak™ AWP | Containment Breach (Factory New),AWP（StatTrak™） | 冲出重围 (崭新出厂),AWP（StatTrak™） | 冲出重围,658.26,3699.5,3699.0,29.0,Sniper Rifle,5.620119709537265
M4A4 | Tornado (Factory New),M4A4 | 狂哮飓风 (崭新出厂),M4A4 | 狂哮飓风,53.11,298.5,298.0,18.0,Rifle,5.62041046883826
★ StatTrak™ M9 Bayonet | Ultraviolet (Well-Worn),M9 刺刀（★ StatTrak™） | 致命紫罗兰 (破损不堪),M9 刺刀（★ StatTrak™） | 致命紫罗兰,569.35,3200.0,3199.5,2.0,Knife,5.620444366382717
★ Navaja Knife | Forest DDPAT (Factory New),折刀（★） | 森林 DDPAT (崭新出厂),折刀（★） | 森林 DDPAT,124.48,700.0,670.65,6.0,Knife,5.623393316195372
★ Moto Gloves | Turtle (Factory New),摩托手套（★） | 玳瑁 (崭新出厂),摩托手套（★） | 玳瑁,1146.93,6450.0,6039.97,17.0,Gloves,5.623708508801758
★ StatTrak™ Falchion Knife | Ultraviolet (Minimal Wear),弯刀（★ StatTrak™） | 致命紫罗兰 (略有磨损),弯刀（★ StatTrak™） | 致命紫罗兰,193.21,1086.9,1086.4,5.0,Knife,5.6254852233321255
P250 | Cartel (Well-Worn),P250 | 卡特尔 (破损不堪),P250 | 卡特尔,5.49,30.89,30.79,11.0,Pistol,5.626593806921676
Five-SeveN | Crimson Blossom (Minimal Wear),FN57 | 绛之绽放 (略有磨损),FN57 | 绛之绽放,70.91,399.0,398.5,14.0,Pistol,5.62685093780849
AWP | Gungnir (Well-Worn),AWP | 永恒之枪 (破损不堪),AWP | 永恒之枪,6930.0,38999.0,38998.5,5.0,Sniper Rifle,5.627561327561327
FAMAS | Prime Conspiracy (Well-Worn),法玛斯 | 幕后主谋 (破损不堪),法玛斯 | 幕后主谋,29.14,163.99,163.49,6.0,Rifle,5.627659574468085
★ StatTrak™ Shadow Daggers | Crimson Web (Field-Tested),暗影双匕（★ StatTrak™） | 深红之网 (久经沙场),暗影双匕（★ StatTrak™） | 深红之网,148.89,838.0,837.5,3.0,Knife,5.628316206595474
USP-S | Para Green (Well-Worn),USP 消音版 | 绿色伞兵 (破损不堪),USP 消音版 | 绿色伞兵,5.33,30.0,29.9,9.0,Pistol,5.628517823639775
StatTrak™ M4A1-S | Decimator (Well-Worn),M4A1 消音型（StatTrak™） | 毁灭者 2000 (破损不堪),M4A1 消音型（StatTrak™） | 毁灭者 2000,30.37,171.0,170.5,3.0,Rifle,5.630556470200856
M4A4 | Zirka (Factory New),M4A4 | 星级 (崭新出厂),M4A4 | 星级,47.94,269.98,266.51,23.0,Rifle,5.6316228619107225
★ StatTrak™ Shadow Daggers | Night (Field-Tested),暗影双匕（★ StatTrak™） | 噩梦之夜 (久经沙场),暗影双匕（★ StatTrak™） | 噩梦之夜,102.81,579.0,578.5,4.0,Knife,5.631747884447038
AUG | Syd Mead (Battle-Scarred),AUG | 席德.米德 (战痕累累),AUG | 席德.米德,2.18,12.28,12.18,34.0,Rifle,5.633027522935779
Glock-18 | Pink DDPAT (Well-Worn),格洛克 18 型 | 粉红 DDPAT (破损不堪),格洛克 18 型 | 粉红 DDPAT,34.88,196.49,195.99,6.0,Pistol,5.633314220183486
AK-47 | Red Laminate (Factory New),AK-47 | 红色层压板 (崭新出厂),AK-47 | 红色层压板,246.78,1390.5,1390.0,18.0,Rifle,5.634573304157549
★ Huntsman Knife | Safari Mesh (Well-Worn),猎杀者匕首（★） | 狩猎网格 (破损不堪),猎杀者匕首（★） | 狩猎网格,124.05,699.4,698.9,5.0,Knife,5.638049173720274
StatTrak™ SSG 08 | Death's Head (Field-Tested),SSG 08（StatTrak™） | 鬼脸天蛾 (久经沙场),SSG 08（StatTrak™） | 鬼脸天蛾,14.37,81.03,80.93,7.0,Sniper Rifle,5.638830897703549
MAG-7 | Hazard (Factory New),MAG-7 | 危机色调 (崭新出厂),MAG-7 | 危机色调,57.44,323.99,323.49,12.0,Shotgun,5.64049442896936
★ Skeleton Knife | Urban Masked (Factory New),骷髅匕首（★） | 都市伪装 (崭新出厂),骷髅匕首（★） | 都市伪装,691.39,3900.0,3899.5,7.0,Knife,5.640810541083903
★ StatTrak™ Navaja Knife | Stained (Minimal Wear),折刀（★ StatTrak™） | 人工染色 (略有磨损),折刀（★ StatTrak™） | 人工染色,108.14,610.0,609.5,4.0,Knife,5.640835953393749
StatTrak™ Nova | Tempest (Factory New),新星（StatTrak™） | 兴风作浪 (崭新出厂),新星（StatTrak™） | 兴风作浪,31.54,177.95,177.45,12.0,Shotgun,5.642041851616994
FAMAS | Contrast Spray (Factory New),法玛斯 | 对比涂装 (崭新出厂),法玛斯 | 对比涂装,27.47,154.99,154.49,7.0,Rifle,5.642155078267201
M249 | Shipping Forecast (Field-Tested),M249 | 海滨预测者 (久经沙场),M249 | 海滨预测者,15.48,87.35,87.25,11.0,Machinegun,5.6427648578811365
P90 | Astral Jörmungandr (Minimal Wear),P90 | 星辰巨蟒 (略有磨损),P90 | 星辰巨蟒,223.09,1259.0,1258.5,14.0,SMG,5.643462279797391
Dual Berettas | Cobra Strike (Factory New),双持贝瑞塔 | 毒蛇袭击 (崭新出厂),双持贝瑞塔 | 毒蛇袭击,68.22,385.0,384.5,18.0,Pistol,5.64350630313691
AK-47 | Jet Set (Factory New),AK-47 | 酷炫涂鸦皮革 (崭新出厂),AK-47 | 酷炫涂鸦皮革,605.98,3420.0,3419.5,16.0,Rifle,5.643750618832304
★ Sport Gloves | Arid (Factory New),运动手套（★） | 干旱 (崭新出厂),运动手套（★） | 干旱,3100.0,17497.5,17497.0,9.0,Gloves,5.644354838709678
StatTrak™ PP-Bizon | High Roller (Factory New),PP-野牛（StatTrak™） | 买定离手 (崭新出厂),PP-野牛（StatTrak™） | 买定离手,31.88,179.97,179.47,32.0,SMG,5.645232120451694
★ StatTrak™ Navaja Knife | Damascus Steel (Battle-Scarred),折刀（★ StatTrak™） | 大马士革钢 (战痕累累),折刀（★ StatTrak™） | 大马士革钢,105.67,596.64,596.14,1.0,Knife,5.6462572158606985
P250 | Bone Mask (Factory New),P250 | 骸骨外罩 (崭新出厂),P250 | 骸骨外罩,3.54,19.99,19.89,9.0,Pistol,5.646892655367231
MAC-10 | Graven (Battle-Scarred),MAC-10 | 不可磨灭 (战痕累累),MAC-10 | 不可磨灭,25.94,146.5,146.0,1.0,SMG,5.647648419429452
CZ75-Auto | Yellow Jacket (Factory New),CZ75 | 黄夹克 (崭新出厂),CZ75 | 黄夹克,14.11,79.7,79.6,43.0,Pistol,5.648476257973069
★ StatTrak™ Survival Knife | Stained (Minimal Wear),求生匕首（★ StatTrak™） | 人工染色 (略有磨损),求生匕首（★ StatTrak™） | 人工染色,194.72,1100.0,1099.5,3.0,Knife,5.649137222678718
Tec-9 | Remote Control (Well-Worn),Tec-9 | 遥控 (破损不堪),Tec-9 | 遥控,2.83,15.99,15.89,20.0,Pistol,5.65017667844523
StatTrak™ P90 | Death Grip (Factory New),P90（StatTrak™） | 死亡之握 (崭新出厂),P90（StatTrak™） | 死亡之握,29.2,165.0,164.5,18.0,SMG,5.6506849315068495
USP-S | Caiman (Well-Worn),USP 消音版 | 凯门鳄 (破损不堪),USP 消音版 | 凯门鳄,36.84,208.19,207.69,5.0,Pistol,5.651194353963083
XM1014 | Bone Machine (Battle-Scarred),XM1014 | 碾骨机 (战痕累累),XM1014 | 碾骨机,3.34,18.88,18.78,2.0,Shotgun,5.652694610778443
StatTrak™ PP-Bizon | Blue Streak (Factory New),PP-野牛（StatTrak™） | 水蓝条纹 (崭新出厂),PP-野牛（StatTrak™） | 水蓝条纹,21.14,119.5,119.0,12.0,SMG,5.65279091769158
UMP-45 | Caramel (Battle-Scarred),UMP-45 | 色如焦糖 (战痕累累),UMP-45 | 色如焦糖,7.04,39.8,39.7,5.0,SMG,5.653409090909091
StatTrak™ PP-Bizon | Blue Streak (Well-Worn),PP-野牛（StatTrak™） | 水蓝条纹 (破损不堪),PP-野牛（StatTrak™） | 水蓝条纹,2.54,14.36,14.26,4.0,SMG,5.653543307086614
SSG 08 | Detour (Field-Tested),SSG 08 | 迂回路线 (久经沙场),SSG 08 | 迂回路线,7.78,44.0,43.9,11.0,Sniper Rifle,5.655526992287918
StatTrak™ M249 | Warbird (Factory New),M249（StatTrak™） | 战隼 (崭新出厂),M249（StatTrak™） | 战隼,2.76,15.61,15.51,11.0,Machinegun,5.655797101449275
★ Classic Knife | Night Stripe (Minimal Wear),海豹短刀（★） | 夜色 (略有磨损),海豹短刀（★） | 夜色,194.27,1099.0,1098.5,22.0,Knife,5.657075204612138
AUG | Torque (Well-Worn),AUG | 力矩 (破损不堪),AUG | 力矩,7.37,41.7,41.6,8.0,Rifle,5.658073270013569
★ Karambit | Black Laminate (Factory New),爪子刀（★） | 黑色层压板 (崭新出厂),爪子刀（★） | 黑色层压板,1325.5,7500.0,7374.07,22.0,Knife,5.658242172764995
Desert Eagle | Fennec Fox (Well-Worn),沙漠之鹰 | 沙漠之狐 (破损不堪),沙漠之鹰 | 沙漠之狐,247.09,1398.97,1398.47,6.0,Pistol,5.661783155935084
UMP-45 | Blaze (Minimal Wear),UMP-45 | 炽烈之炎 (略有磨损),UMP-45 | 炽烈之炎,27.27,154.4,153.9,7.0,SMG,5.661899523285662
StatTrak™ Dual Berettas | Black Limba (Well-Worn),双持贝瑞塔（StatTrak™） | 黑榄仁木 (破损不堪),双持贝瑞塔（StatTrak™） | 黑榄仁木,5.88,33.3,33.2,6.0,Pistol,5.663265306122448
★ Talon Knife | Crimson Web (Well-Worn),锯齿爪刀（★） | 深红之网 (破损不堪),锯齿爪刀（★） | 深红之网,445.78,2524.8,2524.3,17.0,Knife,5.663780340078066
FAMAS | Prime Conspiracy (Battle-Scarred),法玛斯 | 幕后主谋 (战痕累累),法玛斯 | 幕后主谋,31.78,180.0,179.5,7.0,Rifle,5.66393958464443
FAMAS | Sundown (Minimal Wear),法玛斯 | 日暮 (略有磨损),法玛斯 | 日暮,70.06,396.9,396.4,8.0,Rifle,5.6651441621467304
StatTrak™ AUG | Chameleon (Battle-Scarred),AUG（StatTrak™） | 变色龙 (战痕累累),AUG（StatTrak™） | 变色龙,11.81,66.91,66.81,10.0,Rifle,5.66553767993226
MAC-10 | Graven (Minimal Wear),MAC-10 | 不可磨灭 (略有磨损),MAC-10 | 不可磨灭,29.81,168.9,168.4,17.0,SMG,5.665883931566589
MAG-7 | Cinquedea (Battle-Scarred),MAG-7 | 五指短剑 (战痕累累),MAG-7 | 五指短剑,414.69,2350.0,2349.5,4.0,Shotgun,5.6668836962550335
★ StatTrak™ Bayonet | Forest DDPAT (Minimal Wear),刺刀（★ StatTrak™） | 森林 DDPAT (略有磨损),刺刀（★ StatTrak™） | 森林 DDPAT,317.44,1799.0,1798.5,8.0,Knife,5.667212701612903
